,id,title,quantityOptions,available,productType,crossSellSKUList,nixProduct,stickerBadges,sample,prices.price.currency,prices.price.amount,prices.unitPrice.unit,prices.unitPrice.price.currency,prices.unitPrice.price.amount,imageInfo.primaryView,badgesToDisplay.leftTop.image,badge.image,quantity,promotion.id,promotion.name,promotion.label,promotion.image,promotion.fromDate,promotion.toDate,promotion.validityPeriod,promotion.summary,promotion.offline,promotion.tags,promotion.badgeImage.main,promotion.stickerBadges,promotion.enablePromoAssistance,unavailabilityReason,reason,prices.promotionalPrice.currency,prices.promotionalPrice.amount
113,388145ZK,Jumbo - Witte Kaiserbroodjes - 4 Stuks,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/sticker-freeze-51x51.png'],False,EUR,140,kg,EUR,522.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/110820201542_308328ZK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,260 g,1302062-A-1,Kies & Mix afbak broodjes,Kies & Mix afbak broodjes,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/KiesMix/KM%20broodjes%20online%202.png,1638486060000.0,1641337140000.0,Geldig vanaf vr 3 dec. t/m di 4 jan. 2022,Zak met 4 stuks afbak broodjes,False,"[{'type': 'tag', 'text': '1 voor € 1,00'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,[],True,,,EUR,100.0
114,688584BUS,Campina Echte Slagroom 250 g Spuitbus,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,140,kg,EUR,560.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/021020210225_688584BUS-1_360x360.png', 'height': 360, 'width': 360}]",,,250 g,,,,,,,,,,,,,,,,,
115,212178STK,Jumbo Andijvie 400g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-3+.png'],False,EUR,165,kg,EUR,413.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/011020200003_212178STK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,400 g,,,,,,,,,,,,,,,,,
116,302248STK,Jumbo Bosui,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,65,piece,EUR,65.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/290120202201_302248STK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,,,,,,,,,,,,,,,,,,
117,187220PAK,Saint Benoit Brie Kaas 200g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['141850BAK', '105517PAK']",False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-10+.png'],False,EUR,109,kg,EUR,545.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/060520191917_187220PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,200 g,,,,,,,,,,,,,,,,,
118,159248ZK,Jumbo Heerlijke Zoete Royal Gala 1500g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,399,kg,EUR,266.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/144368ZK-1_360x360.png', 'height': 360, 'width': 360}]",,,1500 g,,,,,,,,,,,,,,,,,
119,306021BAK,Jumbo Aardbeien Hollands 400g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,499,kg,EUR,1248.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/090920202350_306021BAK-1_360x360.png', 'height': 360, 'width': 360}]",,,400 G,,,,,,,,,,,,,,,,,
120,418346PAK,MonChou Verse Roomkaas 100g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,124,kg,EUR,1240.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/221120210839_418346PAK-1_360x360.png', 'height': 360, 'width': 360}]",,,100 g,,,,,,,,,,,,,,,,,
121,92452TRA,Jumbo Gerookte Spekreepjes 2 x 125g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-10+.png'],False,EUR,375,kg,EUR,1500.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/060520190033_92452TRA-1_360x360.png', 'height': 360, 'width': 360}]",,,2 x 125 g,,,,,,,,,,,,,,,,,
122,317996KRT,"Jumbo Mandarijnen 28 Stuks 2, 3kg","[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,499,kg,EUR,217.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/181220191137_317996KRT-1_360x360.png', 'height': 360, 'width': 360}]",,,2.300 g,,,,,,,,,,,,,,,,,
123,302260ZK,Jumbo Spruiten 500g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,109,kg,EUR,178.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/220820190754_302260ZK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Week.svg&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Week.svg&UnitName=Jumbo-Grocery,500 G,2630020-A-1,Spruiten,Spruiten,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/Weekaanbiedingen/Week%2049/Spruiten.png,1638918060000.0,1639522799000.0,Geldig vanaf wo 8 dec. t/m di 14 dec.,Verpakking 500 gram,False,"[{'type': 'tag', 'text': '1 voor € 0,89'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Week.svg&UnitName=Jumbo-Grocery,[],True,,,EUR,89.0
124,398354ZK,Jumbo Ribbel Naturel Chips 250g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,99,kg,EUR,396.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/271120200354_398354ZK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,250 g,,,,,,,,,,,,,,,,,
125,206940STK,Blue Band Halvarine Vegan en 100% Plantaardig met 8 Vitamines Kuip 500g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,134,kg,EUR,268.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/300620210016_206940STK-1_360x360.png', 'height': 360, 'width': 360}]",,,500 g,,,,,,,,,,,,,,,,,
126,211819ZK,Jumbo Stamppot Aardappelen 1kg - Voordeelverpakking,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-3+.png'],False,EUR,139,kg,EUR,139.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/200220210358_211819ZK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,1000 g,,,,,,,,,,,,,,,,,
127,155557BAK,Zespri Green Kiwifruit 1kg,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,369,kg,EUR,369.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/050420192320_155557BAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,1000 g,,,,,,,,,,,,,,,,,
128,269800PAK,"DubbelFrisss Appel & Perzik 1, 5L","[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,165,l,EUR,110.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/091120211537_269800PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,"1,5 L",2565006-C-1,Dubbelfrisss of Bubbelfrisss,Dubbelfrisss of Bubbelfrisss,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/Seizoen/SA13/Dubbelfrisss-Bubbelfrisss_280px.png,1638918060000.0,1641337199000.0,Geldig vanaf wo 8 dec. t/m di 4 jan. 2022,"3 pakken of flessen à 1,5 liter",False,"[{'type': 'tag', 'text': '3 voor € 3,00'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,[],True,,,,
129,172026PAK,Jumbo Verse Karnemelk 1L,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-7+.png'],False,EUR,79,l,EUR,79.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/070820190213_172026PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,1 L,,,,,,,,,,,,,,,,,
130,441710STK,Jumbo Karnemelk & Halfvolle Melk,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,RetailSet,[],False,[],False,EUR,168,,,,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/030520211600_441710STK-1_360x360.png', 'height': 360, 'width': 360}]",,,10 g,,,,,,,,,,,,,,,,,
131,383455CUP,Jumbo Halvarine 500g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,89,kg,EUR,178.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/300920200059_383455CUP-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,500 g,,,,,,,,,,,,,,,,,
132,437703PAK,Cristaline Bronwater 12 x 500ml,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,198,l,EUR,33.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/060920210219_437703PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,12 x 0.5 L,,,,,,,,,,,,,,,,,
133,428612PAK,"Coca-Cola PET 6 x 1, 5L","[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,1105,l,EUR,123.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/021220210732_428612PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,6 x 1.5 L,1300017-A-1,Coca-Cola 6-pack,Coca-Cola 6-pack,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/Seizoen/SA10/Coca-Cola-P10.png,1622584860000.0,1641337140000.0,Geldig vanaf wo 2 jun. t/m di 4 jan. 2022,"Regular, Zero sugar of Light<br />M.u.v. losse flessen<br />5+1 gratis: 16,67% korting is al verrekend in de verkoopprijs van het 6-pack 1,5 liter",False,"[{'type': 'tag', 'text': '5+1 gratis'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,[],False,,,,
134,163299PAK,Jumbo Bladerdeeg Pasteibakjes 4 Stuks 160g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 50}]",True,Product,"['204492STK', '208975BLK', '381677BLK', '444043BLK']",False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/kerst.png'],False,EUR,169,kg,EUR,1056.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/041120210054_163299PAK-1_360x360.png', 'height': 360, 'width': 360}]",,,160 g,,,,,,,,,,,,,,,,,
135,172424PAK,Jumbo Volle Yoghurt 1L,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-7+.png'],False,EUR,95,l,EUR,95.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/070820190307_172424PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,1 L,,,,,,,,,,,,,,,,,
136,291849BAK,Jumbo Filet Americain Naturel 150g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['374145BAK', '367188KGR', '374197BAK', '367279KGR', '374163BAK']",False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-3+.png'],False,EUR,256,kg,EUR,1707.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/241120210745_291849BAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,150 g,1301056-C-1,"Kies & Mix Filet, paté of salades","Kies & Mix Filet, paté of salades",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/KiesMix/KM-Pate.png,1638486060000.0,1641337140000.0,Geldig vanaf vr 3 dec. t/m di 4 jan. 2022,Diverse soorten,False,"[{'type': 'tag', 'text': '2 voor € 4,00'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,[],True,,,,
137,208888KGR,Jumbo Biologische Verse Gember 100g,"[{'defaultAmount': 100, 'minimumAmount': 100, 'amountStep': 100, 'unit': 'grams', 'maximumAmount': 999000}]",True,Product,[],False,[],False,EUR,99,kg,EUR,990.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/201220192359_208888KGR-1_360x360.png', 'height': 360, 'width': 360}]",,,,,,,,,,,,,,,,,,,,
138,236884PAK,Jumbo Vanillevla 1L,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['172424PAK', '384773PAK', '236883PAK', '31811PAK', '94107PAK']",False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-7+.png'],False,EUR,118,l,EUR,118.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/040420200024_236884PAK-1_360x360.png', 'height': 360, 'width': 360}]",,,1 L,,,,,,,,,,,,,,,,,
139,329564STK,Jumbo Mini Wortelen 325g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-3+.png'],False,EUR,100,kg,EUR,308.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/171220191005_329564STK-1_360x360.png', 'height': 360, 'width': 360}]",,,325 g,,,,,,,,,,,,,,,,,
140,428483FLS,"Coca-Cola Original Taste 1, 5L","[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,221,l,EUR,147.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/301120211312_428483FLS-1_360x360.png', 'height': 360, 'width': 360}]",,,1.5 L,,,,,,,,,,,,,,,,,
141,28215ROL,Komo Trekbandzakken 60 Liter 15 Stuks,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,172,piece,EUR,11.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/110620200441_28215ROL-1_360x360.png', 'height': 360, 'width': 360}]",,,15 stuks,,,,,,,,,,,,,,,,,
142,181217STK,Lay's Naturel Chips 335gr,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,179,kg,EUR,534.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/050220210002_181217STK-1_360x360.png', 'height': 360, 'width': 360}]",,,335 Gram,,,,,,,,,,,,,,,,,
143,201596KGR,Jumbo Varkenshaas Culinair ca. 325g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,"['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-7+.png', 'https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/kerst.png']",False,EUR,324,kg,EUR,998.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/021220211318_201596KGR-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,,sa13_varkenshaas,Varkenshaas Culinair,Varkenshaas Culinair,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/Seizoen/SA13/Varkenshaas%20culinair_280px.png,1638918060000.0,1641337140000.0,Geldig vanaf wo 8 dec. t/m di 4 jan. 2022,"Naturel, gemarineerd of gekruid<br />Per 500 gram",False,"[{'type': 'tag', 'text': '€ 4,99 per 500 gram'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,[],False,,,,
144,331242FLS,Jumbo Zonnebloemolie 1L,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,175,l,EUR,175.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/211120200113_331242FLS-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,1 L,,,,,,,,,,,,,,,,,
145,297023DS,Jumbo Verse Scharreleieren 18 Stuks M,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-10+.png'],False,EUR,355,piece,EUR,20.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/310720191518_208259DS-1_360x360.png', 'height': 360, 'width': 360}]",,,,,,,,,,,,,,,,,,,,
146,452214ZK,Jumbo Boerenkool 400g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-3+.png'],False,EUR,185,kg,EUR,463.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/050920210128_452214ZK-1_360x360.png', 'height': 360, 'width': 360}]",,,400 g,,,,,,,,,,,,,,,,,
